timestamp,leader_x,leader_y,leader_velocity,leader_acceleration,leader_curvature,follower_x,follower_y,follower_velocity,follower_acceleration,desired_distance,actual_distance,distance_error,z1,z2,z3,z4,alpha,s,invGam1,invGam2,invGam3,invGam4,inP1_pos_err,inP1_vel_err,inP1_geom_vel,inP1_yaw_rate,inP2_pos_err,inP2_vel_err,inP2_geom_vel,inP2_yaw_rate,commanded_accel,commanded_velocity,commanded_angular
3487541426.616411,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.925360,2.018667,0.853423,-1.089693,1.463356,2.565816,1.102461,1.305208,-0.674800,-0.831131,0.625135,-0.247597,-0.182093,1.797152,-4.981717,0.638694,0.243308,1.305208,-0.958990,-0.077715,-0.023500,-0.674800,0.809761,0.176261,-0.007050,-1.074986,0.927353,0.230489
3487541426.656751,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.919611,2.002640,0.837992,-1.126514,1.459498,2.550181,1.090683,1.308822,-0.658523,-0.825081,0.610214,-0.246971,-0.181148,1.765702,-4.989011,0.642309,0.238767,1.308822,-0.949224,-0.077464,-0.023378,-0.658523,0.793405,0.175841,-0.007014,-1.058326,0.906186,0.238716
3487541426.697880,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.914150,1.986939,0.806175,-1.571195,1.451544,2.534999,1.083455,1.305272,-0.648528,-0.823267,0.578427,-0.245679,-0.179209,1.763454,-4.980512,0.645811,0.240122,1.305272,-0.939228,-0.076948,-0.023128,-0.648528,0.761289,0.174976,-0.006939,-0.929496,0.887596,0.239190
3487541426.736007,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.908734,1.971892,0.779263,-1.245839,1.444816,2.520341,1.075525,1.294850,-0.640680,-0.825438,0.551174,-0.244585,-0.177576,1.785610,-4.964305,0.647256,0.245447,1.294850,-0.934340,-0.076512,-0.022917,-0.640680,0.734653,0.174242,-0.006876,-0.831182,0.870973,0.233131
3487541426.778839,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.903442,1.957364,0.752808,-1.096747,1.438202,2.506160,1.067958,1.281678,-0.634357,-0.828934,0.524206,-0.243509,-0.175978,1.818302,-4.943978,0.647935,0.252629,1.281678,-0.930870,-0.076084,-0.022711,-0.634357,0.708604,0.173521,-0.006814,-0.733034,0.856312,0.224161
3487541426.816358,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.898235,1.943353,0.729960,-1.153781,1.432490,2.492427,1.059937,1.266638,-0.628642,-0.833289,0.500713,-0.242579,-0.174603,1.857734,-4.921643,0.647702,0.260842,1.266638,-0.929167,-0.075714,-0.022534,-0.628642,0.686215,0.172897,-0.006760,-0.656609,0.843180,0.213298
3487541426.856404,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.893045,1.929768,0.714470,-0.824864,1.428617,2.479028,1.050411,1.251185,-0.622136,-0.837946,0.484530,-0.241949,-0.173674,1.897680,-4.900741,0.646551,0.268765,1.251185,-0.929630,-0.075464,-0.022414,-0.622136,0.671184,0.172473,-0.006724,-0.628202,0.830616,0.202349
3487541426.896431,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.927550,1.904961,0.696216,-0.698248,1.424054,2.485392,1.061338,1.281813,-0.602567,-0.838849,0.466003,-0.241206,-0.172583,1.914910,-4.888150,0.647271,0.272908,1.281813,-0.925880,-0.075170,-0.022273,-0.602567,0.652891,0.171974,-0.006682,-0.558978,0.819436,0.226156
3487541426.935954,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.995263,1.870662,0.682359,-0.499020,1.420590,2.509821,1.089231,1.350812,-0.570600,-0.837272,0.452234,-0.240641,-0.171756,1.912589,-4.885049,0.648938,0.273356,1.350812,-0.920925,-0.074946,-0.022166,-0.570600,0.638746,0.171595,-0.006650,-0.502198,0.809392,0.279667
3487541426.975940,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.990282,1.858101,0.661251,-0.894125,1.415313,2.497564,1.082252,1.336690,-0.565992,-0.840375,0.430499,-0.239782,-0.170501,1.949713,-4.862963,0.648473,0.281238,1.336690,-0.918571,-0.074606,-0.022004,-0.565992,0.617763,0.171017,-0.006602,-0.424456,0.800903,0.269290
3487541427.016144,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.985371,1.845917,0.642688,-0.858003,1.410672,2.485630,1.074958,1.320677,-0.562148,-0.844325,0.411150,-0.239025,-0.169400,1.993716,-4.838075,0.647110,0.290236,1.320677,-0.917662,-0.074307,-0.021862,-0.562148,0.599359,0.170508,-0.006559,-0.361465,0.793674,0.256947
3487541427.055861,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.980476,1.834120,0.627432,-0.751237,1.406858,2.473984,1.067126,1.303580,-0.558615,-0.848798,0.394994,-0.238403,-0.168498,2.041259,-4.811853,0.644978,0.299703,1.303580,-0.918069,-0.074062,-0.021746,-0.558615,0.584266,0.170089,-0.006524,-0.319123,0.787291,0.243561
3487541427.098197,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.975509,1.822632,0.623821,-0.361047,1.405955,2.462507,1.056552,1.286040,-0.553287,-0.854429,0.390378,-0.238256,-0.168285,2.087959,-4.788711,0.641518,0.308271,1.286040,-0.922425,-0.074004,-0.021718,-0.553287,0.581002,0.169990,-0.006516,-0.356203,0.780167,0.230796
3487541427.135994,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.973028,1.816943,0.619114,-0.209135,1.404778,2.456812,1.052033,1.277865,-0.551080,-0.856620,0.385209,-0.238064,-0.168008,2.109700,-4.776779,0.640186,0.312475,1.277865,-0.923301,-0.073928,-0.021682,-0.551080,0.576354,0.169861,-0.006505,-0.354727,0.773073,0.224721
3487541427.176126,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.967987,1.805715,0.610830,-0.349601,1.402707,2.445474,1.042766,1.262871,-0.546036,-0.860353,0.376098,-0.237726,-0.167520,2.147730,-4.755489,0.637787,0.319850,1.262871,-0.924725,-0.073795,-0.021619,-0.546036,0.568128,0.169633,-0.006486,-0.359580,0.765881,0.214060
3487541427.215990,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.962962,1.794691,0.600293,-0.395474,1.400073,2.434295,1.034221,1.248055,-0.541704,-0.863603,0.364738,-0.237296,-0.166900,2.185648,-4.733061,0.635542,0.327390,1.248055,-0.925143,-0.073626,-0.021539,-0.541704,0.557529,0.169344,-0.006462,-0.348052,0.758920,0.203249
3487541427.256521,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.957893,1.783849,0.591719,-0.782730,1.397930,2.423216,1.025286,1.233893,-0.536920,-0.866650,0.355375,-0.236946,-0.166396,2.220635,-4.712242,0.633261,0.334289,1.233893,-0.925854,-0.073488,-0.021475,-0.536920,0.548879,0.169108,-0.006443,-0.349711,0.751926,0.193307
3487541427.295938,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.952824,1.773154,0.587367,-0.315756,1.396842,2.412245,1.015403,1.219934,-0.531380,-0.870102,0.350202,-0.236769,-0.166141,2.253973,-4.693130,0.630606,0.340598,1.219934,-0.927971,-0.073418,-0.021442,-0.531380,0.544525,0.168989,-0.006433,-0.380325,0.744319,0.184138
3487541427.335940,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.940881,1.746835,0.583666,-0.128447,1.395916,2.385674,0.989758,1.208695,-0.505511,-0.869247,0.346600,-0.236617,-0.165924,2.252216,-4.692963,0.631162,0.340559,1.208695,-0.926276,-0.073359,-0.021414,-0.505511,0.540708,0.168887,-0.006424,-0.504987,0.734220,0.185750
3487541427.377706,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.932710,1.729135,0.578519,-0.608560,1.394630,2.367733,0.973104,1.197242,-0.490491,-0.869978,0.341178,-0.236407,-0.165622,2.265300,-4.684319,0.630462,0.343299,1.197242,-0.925688,-0.073277,-0.021375,-0.490491,0.535447,0.168745,-0.006413,-0.570269,0.722814,0.182693
3487541427.416108,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.927628,1.718779,0.571668,-0.350060,1.392917,2.357023,0.964106,1.184734,-0.485221,-0.872271,0.333655,-0.236128,-0.165222,2.293870,-4.666540,0.628429,0.348964,1.184734,-0.926121,-0.073167,-0.021323,-0.485221,0.528455,0.168557,-0.006397,-0.582005,0.711174,0.174815
3487541427.455997,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.922543,1.708584,0.564549,-0.522770,1.391137,2.346426,0.955289,1.172397,-0.480146,-0.874368,0.325876,-0.235837,-0.164805,2.321869,-4.648688,0.626421,0.354561,1.172397,-0.926308,-0.073053,-0.021269,-0.480146,0.521158,0.168361,-0.006381,-0.591260,0.699349,0.167043
3487541427.495882,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.917480,1.698523,0.556408,-0.609653,1.389102,2.335943,0.946841,1.160426,-0.475318,-0.876066,0.317115,-0.235505,-0.164330,2.348867,-4.630796,0.624563,0.360072,1.160426,-0.925878,-0.072922,-0.021208,-0.475318,0.512777,0.168137,-0.006363,-0.592787,0.687493,0.159438
3487541427.536044,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.912417,1.688617,0.551854,-0.344150,1.387963,2.325570,0.937607,1.148641,-0.469831,-0.878218,0.311910,-0.235319,-0.164065,2.374358,-4.614589,0.622432,0.365042,1.148641,-0.926737,-0.072849,-0.021174,-0.469831,0.508073,0.168012,-0.006352,-0.618826,0.675117,0.152569
3487541427.575938,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.907353,1.678858,0.545111,-0.336214,1.386278,2.315300,0.929023,1.137412,-0.464729,-0.879695,0.304598,-0.235043,-0.163672,2.398336,-4.598358,0.620638,0.369923,1.137412,-0.926443,-0.072741,-0.021123,-0.464729,0.501091,0.167826,-0.006337,-0.628930,0.662538,0.145868
3487541427.618495,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.761686,1.616638,0.538790,-0.488331,1.384698,2.165641,0.780943,0.984735,-0.407571,-0.881545,0.297606,-0.234785,-0.163304,2.425283,-4.580222,0.618438,0.375320,0.984735,-0.926592,-0.072640,-0.021075,-0.407571,0.494518,0.167652,-0.006323,-1.223435,0.638069,0.071184
3487541427.656039,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.739071,1.600599,0.526707,-0.796840,1.381677,2.138161,0.756484,0.957123,-0.396837,-0.881376,0.285163,-0.234292,-0.162602,2.446344,-4.563653,0.617414,0.380138,0.957123,-0.923498,-0.072447,-0.020985,-0.396837,0.481987,0.167319,-0.006296,-1.269756,0.612674,0.056654
3487541427.696017,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.734056,1.591329,0.520379,-0.705720,1.380095,2.128172,0.748078,0.948575,-0.390857,-0.881621,0.278550,-0.234033,-0.162235,2.460713,-4.552825,0.616496,0.383277,0.948575,-0.922184,-0.072346,-0.020937,-0.390857,0.475406,0.167144,-0.006282,-1.281919,0.587036,0.052822
3487541427.738304,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.726673,1.577732,0.509367,-0.797296,1.377342,2.113511,0.736169,0.938398,-0.381198,-0.880588,0.267424,-0.233583,-0.161597,2.473579,-4.541416,0.616207,0.386544,0.938398,-0.918573,-0.072170,-0.020855,-0.381198,0.463987,0.166841,-0.006257,-1.286325,0.561309,0.048968
3487541427.779580,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.724245,1.573290,0.500229,-0.504117,1.375057,2.108712,0.733655,0.935935,-0.378788,-0.878764,0.258450,-0.233209,-0.161069,2.475989,-4.537102,0.616880,0.387754,0.935935,-0.914704,-0.072024,-0.020787,-0.378788,0.454537,0.166589,-0.006236,-1.248445,0.536341,0.047393
3487541427.816647,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.719482,1.564585,0.486476,-0.954905,1.371619,2.099308,0.727689,0.930733,-0.373356,-0.876132,0.244911,-0.232647,-0.160275,2.481035,-4.529710,0.617737,0.389843,0.930733,-0.908994,-0.071804,-0.020685,-0.373356,0.440309,0.166209,-0.006206,-1.203573,0.512269,0.044773
3487541427.856179,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.714834,1.556114,0.475042,-0.461641,1.368761,2.090151,0.721390,0.925475,-0.367746,-0.873998,0.233639,-0.232180,-0.159617,2.486146,-4.522977,0.618347,0.391756,0.925475,-0.904306,-0.071622,-0.020600,-0.367746,0.428476,0.165893,-0.006180,-1.173705,0.488795,0.042425
3487541427.896093,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.597158,1.426031,0.457936,-0.713069,1.364484,1.915553,0.551069,0.827690,-0.230691,-0.863068,0.218868,-0.231480,-0.158634,2.417738,-4.560166,0.627706,0.380632,0.827690,-0.890260,-0.071349,-0.020473,-0.230691,0.411034,0.165420,-0.006142,-1.922008,0.450355,0.032358
3487541427.936040,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.592892,1.418007,0.441707,-0.933931,1.360427,1.907010,0.546583,0.823466,-0.226206,-0.859807,0.202944,-0.230816,-0.157705,2.421608,-4.552887,0.629014,0.382710,0.823466,-0.883433,-0.071090,-0.020353,-0.226206,0.394262,0.164971,-0.006106,-1.855093,0.413253,0.029877
3487541427.975894,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.588780,1.410288,0.430887,-1.081913,1.357722,1.898791,0.541069,0.819075,-0.221013,-0.857708,0.192308,-0.230373,-0.157087,2.425336,-4.547333,0.629763,0.384315,0.819075,-0.878960,-0.070918,-0.020273,-0.221013,0.383077,0.164672,-0.006082,-1.824529,0.376762,0.028090
3487541428.016057,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.584857,1.402938,0.398940,-1.206411,1.349735,1.890964,0.541229,0.817232,-0.219587,-0.850386,0.161197,-0.229065,-0.155268,2.425712,-4.537420,0.633163,0.387112,0.817232,-0.864775,-0.070410,-0.020038,-0.219587,0.350081,0.163787,-0.006012,-1.642726,0.343908,0.024221
3487541428.056081,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.582975,1.399418,0.389130,-0.980991,1.347282,1.887214,0.539932,0.815782,-0.217998,-0.848175,0.151633,-0.228663,-0.154711,2.426600,-4.533907,0.634130,0.388121,0.815782,-0.860469,-0.070254,-0.019967,-0.217998,0.339946,0.163515,-0.005990,-1.594475,0.312018,0.022921
3487541428.096314,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.579353,1.392659,0.364759,-1.289392,1.341190,1.880011,0.538821,0.813577,-0.215859,-0.842513,0.127918,-0.227664,-0.153333,2.427574,-4.525942,0.636683,0.390413,0.813577,-0.849645,-0.069867,-0.019789,-0.215859,0.314775,0.162839,-0.005937,-1.463023,0.282758,0.019828
3487541428.136132,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.575969,1.386325,0.340280,-1.285080,1.335070,1.873273,0.538203,0.811772,-0.214091,-0.836696,0.104132,-0.226661,-0.151955,2.428007,-4.518286,0.639332,0.392633,0.811772,-0.838696,-0.069479,-0.019611,-0.214091,0.289495,0.162159,-0.005884,-1.328479,0.256188,0.016794
3487541428.178014,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.494775,1.297768,0.315292,-1.329101,1.328823,1.753795,0.424973,0.712116,-0.141235,-0.835901,0.078387,-0.225636,-0.150554,2.503282,-4.463311,0.633400,0.409062,0.712116,-0.832250,-0.069084,-0.019430,-0.141235,0.263413,0.161465,-0.005829,-1.762276,0.220943,-0.018515
3487541428.215965,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.465671,1.264706,0.293890,-1.122463,1.323472,1.710126,0.386654,0.677893,-0.115873,-0.831928,0.057240,-0.224758,-0.149360,2.528143,-4.440616,0.632770,0.415741,0.677893,-0.823761,-0.068745,-0.019276,-0.115873,0.241213,0.160869,-0.005783,-1.836567,0.184211,-0.031413
3487541428.256053,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.462823,1.259717,0.270574,-1.093147,1.317644,1.704703,0.387059,0.677442,-0.114773,-0.825472,0.034835,-0.223801,-0.148063,2.525638,-4.435182,0.635645,0.417437,0.677442,-0.812617,-0.068377,-0.019109,-0.114773,0.217169,0.160220,-0.005733,-1.701682,0.150178,-0.034301
3487541428.296267,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.460227,1.255149,0.242735,-1.384091,1.310684,1.699748,0.389065,0.678057,-0.114658,-0.817631,0.008121,-0.222657,-0.146522,2.521353,-4.429559,0.639270,0.419233,0.678057,-0.799241,-0.067938,-0.018910,-0.114658,0.188471,0.159443,-0.005673,-1.532618,0.119525,-0.037578
3487541428.336313,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.457870,1.251016,0.220414,-1.141989,1.305104,1.695261,0.390157,0.678522,-0.113960,-0.811262,-0.013272,-0.221740,-0.145293,2.516991,-4.425668,0.642318,0.420508,0.678522,-0.788480,-0.067587,-0.018751,-0.113960,0.165472,0.158820,-0.005626,-1.400041,0.091525,-0.040003
3487541428.376080,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.456777,1.249111,0.191304,-1.507918,1.297826,1.693188,0.395362,0.680816,-0.116711,-0.802967,-0.041176,-0.220543,-0.143696,2.512416,-4.419878,0.646196,0.422402,0.680816,-0.774511,-0.067129,-0.018545,-0.116711,0.135479,0.158007,-0.005564,-1.207379,0.067377,-0.043587
3487541428.416000,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.453893,1.244025,0.170074,-1.213098,1.292519,1.687681,0.395163,0.680770,-0.114818,-0.796830,-0.061499,-0.219670,-0.142538,2.507692,-4.416572,0.649223,0.423527,0.680770,-0.764281,-0.066795,-0.018395,-0.114818,0.113614,0.157413,-0.005519,-1.088587,0.045605,-0.045704
3487541428.455955,0.824101,0.141756,0.780000,0.300000,-0.172743,-0.382552,1.157707,0.147155,-1.147542,1.286789,1.577393,0.290605,0.592523,-0.043516,-0.792703,-0.084231,-0.218727,-0.141292,2.578370,-4.362452,0.642930,0.439543,0.592523,-0.755539,-0.066436,-0.018235,-0.043516,0.089783,0.156771,-0.005471,-1.500510,0.015595,-0.072406
3487541428.495941,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.372380,1.144779,0.124422,-1.234616,1.281106,1.259273,-0.021833,0.036055,0.055368,-0.746706,-0.090527,0.009762,0.006253,2.022697,-3.407436,0.672193,0.396810,0.036055,-0.747554,0.001890,-0.000033,0.055368,-0.097812,-0.006669,-0.000009,-1.268010,-0.009765,-0.496509
3487541428.535901,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.371168,1.142713,0.114520,-0.990248,1.278630,1.256880,-0.021750,0.036493,0.055507,-0.741533,-0.098971,0.009743,0.006229,2.021556,-3.408192,0.673629,0.397352,0.036493,-0.742462,0.001886,-0.000032,0.055507,-0.106191,-0.006656,-0.000009,-1.227954,-0.034324,-0.497100
3487541428.575932,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.370115,1.141064,0.098429,0.268165,1.274607,1.254924,-0.019683,0.037969,0.053935,-0.733151,-0.112706,0.009713,0.006190,2.020164,-3.409148,0.675919,0.398326,0.037969,-0.734211,0.001880,-0.000032,0.053935,-0.119822,-0.006635,-0.000009,-1.155520,-0.057435,-0.498246
3487541428.615975,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.369730,1.140398,0.064910,-0.775135,1.266228,1.254156,-0.012072,0.041150,0.046882,-0.715818,-0.141396,0.009649,0.006109,2.022572,-3.408010,0.680120,0.401424,0.041150,-0.717149,0.001868,-0.000032,0.046882,-0.148296,-0.006591,-0.000009,-0.995429,-0.077343,-0.501871
3487541428.658482,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.369127,1.139329,0.040687,-1.543377,1.260172,1.252931,-0.007241,0.042039,0.041728,-0.703305,-0.162137,0.009603,0.006051,2.027745,-3.405155,0.682788,0.404369,0.042039,-0.704830,0.001859,-0.000031,0.041728,-0.168883,-0.006560,-0.000009,-0.884914,-0.095041,-0.505371
3487541428.697793,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.368750,1.138685,0.020975,-0.989791,1.255244,1.252187,-0.003057,0.043197,0.037495,-0.693074,-0.178985,0.009565,0.006003,2.030980,-3.403402,0.685091,0.406593,0.043197,-0.694754,0.001852,-0.000031,0.037495,-0.185606,-0.006534,-0.000009,-0.793253,-0.110907,-0.508010
3487541428.735829,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.368577,1.138359,0.002959,-1.139089,1.250740,1.251818,0.001079,0.044721,0.033541,-0.683695,-0.194368,0.009531,0.005960,2.033023,-3.402341,0.687320,0.408458,0.044721,-0.685517,0.001846,-0.000031,0.033541,-0.200875,-0.006510,-0.000009,-0.707556,-0.125058,-0.510196
3487541428.776298,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.368569,1.138376,-0.014126,-0.776073,1.246469,1.251828,0.005360,0.046948,0.029839,-0.674793,-0.208950,0.009498,0.005920,2.032979,-3.402511,0.689685,0.409842,0.046948,-0.676747,0.001839,-0.000031,0.029839,-0.215350,-0.006488,-0.000009,-0.623381,-0.137525,-0.511808
3487541428.815876,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.368741,1.138674,-0.028690,-0.771687,1.242828,1.252172,0.009344,0.049457,0.026656,-0.667216,-0.221388,0.009471,0.005885,2.031566,-3.403473,0.691878,0.410752,0.049457,-0.669283,0.001834,-0.000031,0.026656,-0.227697,-0.006469,-0.000009,-0.549269,-0.148511,-0.512834
3487541428.856167,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.369059,1.139214,-0.042478,-0.691695,1.239380,1.252798,0.013417,0.052500,0.023691,-0.660070,-0.233180,0.009444,0.005853,2.028576,-3.405362,0.694163,0.411286,0.052500,-0.662243,0.001829,-0.000030,0.023691,-0.239404,-0.006451,-0.000009,-0.476683,-0.158044,-0.513389
3487541428.897597,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.369499,1.139974,-0.053558,-0.550329,1.236610,1.253674,0.017064,0.055717,0.021331,-0.654369,-0.242681,0.009423,0.005826,2.024277,-3.407999,0.696235,0.411333,0.055717,-0.656627,0.001825,-0.000030,0.021331,-0.248837,-0.006437,-0.000009,-0.415469,-0.166354,-0.513357
3487541428.935918,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.370056,1.140932,-0.064143,-0.494912,1.233964,1.254781,0.020817,0.059366,0.019101,-0.648969,-0.251786,0.009403,0.005802,2.018739,-3.411353,0.698392,0.411089,0.059366,-0.651308,0.001821,-0.000030,0.019101,-0.257877,-0.006423,-0.000009,-0.354871,-0.173451,-0.512958
3487541428.976568,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.370719,1.142061,-0.069616,-0.547289,1.232596,1.256088,0.023492,0.062756,0.017979,-0.646252,-0.256538,0.009393,0.005789,2.012232,-3.415221,0.699944,0.410223,0.062756,-0.648633,0.001819,-0.000030,0.017979,-0.262597,-0.006416,-0.000009,-0.317956,-0.179810,-0.511812
3487541429.015982,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.371457,1.143354,-0.083865,-0.653080,1.229034,1.257575,0.028541,0.067748,0.015016,-0.639071,-0.268846,0.009366,0.005755,2.004417,-3.419910,0.702905,0.409816,0.067748,-0.641561,0.001814,-0.000030,0.015016,-0.274820,-0.006397,-0.000009,-0.236174,-0.184534,-0.511179
3487541429.056063,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.372305,1.144793,-0.089699,-0.381942,1.227575,1.259243,0.031668,0.071942,0.013828,-0.636264,-0.273966,0.009354,0.005742,1.996015,-3.424843,0.704737,0.408590,0.071942,-0.638799,0.001812,-0.000030,0.013828,-0.279905,-0.006390,-0.000009,-0.194711,-0.188428,-0.509559
3487541429.096992,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.373208,1.146370,-0.092404,-0.270465,1.226899,1.261056,0.034157,0.076165,0.013391,-0.635104,-0.276422,0.009349,0.005735,1.986393,-3.430427,0.706259,0.406853,0.076165,-0.637660,0.001811,-0.000030,0.013391,-0.282348,-0.006386,-0.000009,-0.167240,-0.191773,-0.507331
3487541429.136077,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.373677,1.147194,-0.098413,-0.157068,1.225397,1.262003,0.036606,0.079014,0.012192,-0.632175,-0.281671,0.009338,0.005721,1.981156,-3.433488,0.707741,0.406281,0.079014,-0.634777,0.001809,-0.000030,0.012192,-0.287562,-0.006378,-0.000009,-0.130120,-0.194375,-0.506549
3487541429.176592,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.375170,1.149829,-0.106756,-0.473161,1.223311,1.265025,0.041714,0.086607,0.010630,-0.628378,-0.289116,0.009322,0.005702,1.964798,-3.442898,0.710858,0.403627,0.086607,-0.631045,0.001806,-0.000030,0.010630,-0.294961,-0.006367,-0.000009,-0.065345,-0.195682,-0.503093
3487541429.215934,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.369731,1.154378,-0.107797,-0.096168,1.223051,1.265861,0.042810,0.088744,0.010068,-0.628506,-0.290394,0.009320,0.005699,1.940635,-3.456516,0.713791,0.398773,0.088744,-0.631185,0.001805,-0.000030,0.010068,-0.296238,-0.006366,-0.000009,-0.038046,-0.196443,-0.502581
3487541429.256739,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.366671,1.158026,-0.111949,-0.415144,1.222013,1.267263,0.045250,0.092485,0.009013,-0.627014,-0.294321,0.009312,0.005690,1.920222,-3.467876,0.716715,0.394934,0.092485,-0.629728,0.001804,-0.000030,0.009013,-0.300147,-0.006361,-0.000009,0.003487,-0.196373,-0.501273
3487541429.296681,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.367761,1.160019,-0.115240,-0.219446,1.221190,1.269529,0.048339,0.097908,0.008461,-0.625763,-0.297394,0.009306,0.005682,1.907456,-3.474908,0.718633,0.392585,0.097908,-0.628503,0.001803,-0.000030,0.008461,-0.303204,-0.006356,-0.000009,0.037619,-0.195621,-0.498240
3487541429.337175,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.368308,1.161033,-0.117216,-0.116086,1.220696,1.270677,0.049981,0.100725,0.008123,-0.624990,-0.299226,0.009302,0.005677,1.900857,-3.478521,0.719661,0.391392,0.100725,-0.627747,0.001802,-0.000030,0.008123,-0.305027,-0.006354,-0.000009,0.056496,-0.194491,-0.496697
3487541429.375971,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.369430,1.163094,-0.117957,-0.025587,1.220511,1.273017,0.052507,0.106003,0.008109,-0.625020,-0.300091,0.009301,0.005676,1.887639,-3.485684,0.721236,0.388744,0.106003,-0.627784,0.001802,-0.000030,0.008109,-0.305891,-0.006353,-0.000009,0.078557,-0.192920,-0.493283
3487541429.416037,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.370553,1.165172,-0.119285,-0.286239,1.220179,1.275373,0.055194,0.111488,0.008002,-0.624786,-0.301478,0.009298,0.005673,1.873976,-3.493025,0.722934,0.386049,0.111488,-0.627562,0.001801,-0.000029,0.008002,-0.307274,-0.006351,-0.000009,0.103790,-0.190844,-0.489796
3487541429.456409,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.371668,1.167287,-0.121789,-0.292404,1.219553,1.277755,0.058202,0.117283,0.007669,-0.624018,-0.303911,0.009293,0.005667,1.859727,-3.500618,0.724858,0.383325,0.117283,-0.626815,0.001800,-0.000029,0.007669,-0.309697,-0.006348,-0.000009,0.135240,-0.188139,-0.486267
3487541429.496091,0.319351,0.092508,0.710000,-0.700000,0.007620,-0.372783,1.169404,-0.119562,0.222687,1.220110,1.280139,0.060029,0.122521,0.008367,-0.625508,-0.302185,0.009298,0.005672,1.845457,-3.508109,0.726066,0.380228,0.122521,-0.628290,0.001801,-0.000029,0.008367,-0.307988,-0.006351,-0.000009,0.143305,-0.185273,-0.482278
